Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate,R,S,T,P,noise,prob_end,repetitions,turns,tournament,n_strategies,run
0,Evolved HMM 5,4.107379287379288,0.671727395411606,4.0,1.0,0.6341575265778725,0.049408575140040156,0.24920848235428975,0.06722541592779764,1.0,0.4076879910213244,0.010526315789473684,0.17040998217468806,3.9,1.73,5.53,3.26,0.0,0.03,12,29,probabilistic,14,7
1,Evolved FSM 16,4.035913035240622,0.704040404040404,4.0,1.0,0.6342509271023702,0.05072816291732369,0.24581423507260794,0.06920667490769823,0.9274792703150911,0.3596671502256609,0.3573043631867161,0.342026825633383,3.9,1.73,5.53,3.26,0.0,0.03,12,29,probabilistic,14,7
2,"DoubleCrosser: (D, D)",3.9716587525534894,0.7326355851569933,3.0,1.0,0.6727984075825377,0.07170426526876829,0.2032867676401946,0.05221055950849942,1.0,0.7568575694555538,0.0,0.0,3.9,1.73,5.53,3.26,0.0,0.03,12,29,probabilistic,14,7
3,Win-Stay Lose-Shift,3.8102179570278487,0.778879015721121,2.0,1.0,0.6947417235136056,0.10032535488155633,0.11790381981671566,0.08702910178812226,1.0,0.0,0.0,1.0,3.9,1.73,5.53,3.26,0.0,0.03,12,29,probabilistic,14,7
4,Bully,3.7799224727094516,0.5001649620587265,8.0,0.0,0.15493684344229858,0.34338356481727234,0.31752234860480283,0.18415724313562634,0.0,1.0,0.0,1.0,3.9,1.73,5.53,3.26,0.0,0.03,12,29,probabilistic,14,7
5,Tit For Tat,3.765537135278515,0.8212418300653594,0.0,1.0,0.7096402971275253,0.10919932568688225,0.09895077559241551,0.08220960159317699,1.0,0.0,1.0,0.0,3.9,1.73,5.53,3.26,0.0,0.03,12,29,probabilistic,14,7
6,"ZD-Extort-2: 0.1111111111111111, 0.5",3.7448171934717287,0.7072086376627501,5.0,1.0,0.5736818766231604,0.13178902164326112,0.15088024898904584,0.14364885274453262,0.9648078015948018,0.7596852292045756,0.29140056623006044,0.0,3.9,1.73,5.53,3.26,0.0,0.03,12,29,probabilistic,14,7
7,Meta Mixer: 13 players,3.743205265775231,0.5643207855973813,7.0,0.8333333333333334,0.36735886270670937,0.2013050324693418,0.2268598354541183,0.20447626936983057,0.6242993686707217,0.45332569307134174,0.6076654111355405,0.45048021868499993,3.9,1.73,5.53,3.26,0.0,0.03,12,29,probabilistic,14,7
8,"ZD-GTFT-2: 0.25, 0.5",3.7287394829912985,0.8253316487681617,1.5,1.0,0.7104456867612204,0.11940413664861539,0.0911942069159139,0.07895596967425025,1.0,0.2933611519323907,0.7930794832460014,0.08250517598343685,3.9,1.73,5.53,3.26,0.0,0.03,12,29,probabilistic,14,7
9,Random: 0.5,3.6964084081375375,0.4924974991663888,7.0,0.5192307692307693,0.2437444990139793,0.24642792925017074,0.2384774560804656,0.2713501156553843,0.48556527007424566,0.5023463953399075,0.4969555124565774,0.47613615318049385,3.9,1.73,5.53,3.26,0.0,0.03,12,29,probabilistic,14,7
10,GTFT: 0.33,3.6548669276678236,0.8642967542503864,0.0,1.0,0.7345531301323192,0.13775800576258662,0.0636459489958459,0.06404291510924828,1.0,0.29768834096899127,1.0,0.3505664488017429,3.9,1.73,5.53,3.26,0.0,0.03,12,29,probabilistic,14,7
