Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate,R,S,T,P,noise,prob_end,repetitions,turns,tournament,n_strategies,run
10,Tit For 2 Tats,2.47898148148148,0.8283283283283284,0.0,1.0,0.6537787787787788,0.17454954954954957,0.034934934934934936,0.13673673673673675,1.0,0.7401477325853203,1.0,0.0,3.35,-0.83,5.47,1.78,0.04,0.0,37,60,probabilistic,19,1
11,Meta Mixer: 17 players,2.3185648148148146,0.4873123123123123,10.0,0.6951951951951952,0.24517017017017015,0.2421421421421421,0.21771771771771775,0.29496996996996994,0.5874675109396786,0.4025109940578192,0.5703770629527716,0.4079881843911927,3.35,-0.83,5.47,1.78,0.04,0.0,37,60,probabilistic,19,1
12,Random: 0.5,2.213444444444444,0.4981981981981982,8.0,0.493993993993994,0.21829329329329325,0.27990490490490494,0.22362362362362365,0.2781781781781782,0.49633271429511344,0.4988955147591975,0.49741032207450653,0.5056614583933478,3.35,-0.83,5.47,1.78,0.04,0.0,37,60,probabilistic,19,1
13,Alternator,2.2118796296296295,0.5,7.0,1.0,0.18821321321321324,0.3117867867867868,0.258033033033033,0.24196696696696696,0.0,0.0,1.0,1.0,3.35,-0.83,5.47,1.78,0.04,0.0,37,60,probabilistic,19,1
14,Cycler DC,2.1936759259259255,0.5,6.0,0.0,0.18308308308308308,0.3169169169169169,0.25918418418418415,0.24081581581581585,0.0,0.0,1.0,1.0,3.35,-0.83,5.47,1.78,0.04,0.0,37,60,probabilistic,19,1
15,Bully,2.0300833333333337,0.5554554554554555,9.0,0.0,0.1851101101101101,0.37034534534534536,0.25205205205205206,0.19249249249249253,0.0,1.0,0.0,1.0,3.35,-0.83,5.47,1.78,0.04,0.0,37,60,probabilistic,19,1
16,Win-Shift Lose-Stay: D,1.9621574074074069,0.5707957957957958,7.0,0.0,0.21038538538538537,0.3604104104104104,0.21691691691691686,0.21228728728728727,0.0,1.0,1.0,0.0,3.35,-0.83,5.47,1.78,0.04,0.0,37,60,probabilistic,19,1
17,Cooperator,1.9024814814814799,1.0,0.0,1.0,0.6525775775775776,0.3474224224224224,0.0,0.0,1.0,1.0,0.0,0.0,3.35,-0.83,5.47,1.78,0.04,0.0,37,60,probabilistic,19,1
18,Anti Tit For Tat,1.694851851851852,0.6177427427427428,7.0,1.0,0.19211711711711713,0.42562562562562556,0.1937937937937938,0.18846346346346352,0.0,1.0,0.0,1.0,3.35,-0.83,5.47,1.78,0.04,0.0,37,60,probabilistic,19,1
0,Evolved FSM 16,2.824375,0.6825473991249392,1.0,1.0,0.5746346555323592,0.10392367464392518,0.31130653468858066,0.010135135135135137,1.0,0.8511904761904762,1.0,0.0,2.72,-0.47,4.76,0.69,0.0,0.05,25,97,probabilistic,5,2
